source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES
,0,147.7733954565857,-27.34847117902076,blank_area,GA.GeologicProvince.27354,,,,
,0,134.31927932394464,-19.555007560152223,blank_area,GA.GeologicProvince.468269,,,,
,0,144.38182123813831,-22.65130674533875,blank_area,GA.GeologicProvince.20489,,,,
,0,114.9963,-23.504499999999982,other_deposit,,Carley Bore Zone 1,Deposit - Unspecified,WA,"Uranium oxide, Uranium"
Kitticoola,1,139.15503334737622,-34.90092087750384,positive,,,,,
,0,131.73550800632165,-17.869581381992457,blank_area,GA.GeologicProvince.468269,,,,
,0,140.5831,-32.4196,other_deposit,,NIPPON HILL,deposit,SA,Iron
Moonmera,1,150.41048250203997,-23.577511359922852,positive,,,,,
,0,134.368567754256,-21.912337371256687,blank_area,GA.GeologicProvince.468041,,,,
,0,116.31000000000002,-23.952399999999983,other_deposit,,Frasers - Yangibana,mineral deposit,WA,"Rare earth oxides, Rare earth elements, Neodymium, Praseodymium, Dysprosium, Europium"
Bodangora,1,148.98924385438002,-32.450141998464886,positive,,,,,
,0,118.9116,-30.54019999999996,other_deposit,,Mayfield M1,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Sulphur, Iron, Magnetite"
Mount Turner,1,143.4222134213515,-18.213280489216743,positive,,,,,
Brazen,1,148.0575495635388,-32.93406393415617,positive,,,,,
Mount Leslie,1,148.1773874993982,-20.91446549801864,positive,,,,,
,0,140.53835627706113,-29.72195409363548,blank_area,GA.GeologicProvince.530359,,,,
Dimbulah,1,145.08232768780326,-17.2537344381802,positive,,,,,
,0,127.62138750612051,-15.919095044463605,blank_area,GA.GeologicProvince.467107,,,,
Estoril,1,147.3849681070343,-34.214845096236296,positive,,,,,
Western Tharsis,1,145.57524280088435,-42.02776219441416,positive,,,,,
,0,115.9316,-33.82509999999997,other_deposit,,TXP0029,mineral deposit,WA,Aggregate - undifferentiated
,0,118.74609999999998,-22.35659999999997,other_deposit,,Koodaideri Detritals - Deposit 186,mineral deposit,WA,Iron
,0,118.634,-21.341999999999988,other_deposit,,Mt Francisco-Numbana / Hall and Pinchin (45),mineral deposit,WA,"Niobium pentoxide, Beryl - undifferentiated, Tantalum, Niobium"
Ridgeway,1,149.022142870712,-33.414091424893975,positive,,,,,
,0,119.1258,-27.446600000000025,other_deposit,,Gulf - Barrambie,mineral deposit,WA,"Vanadium, Titanium, Magnetite"
Beaks Mountain,1,147.63314239848256,-19.970347485258294,positive,,,,,
Chinaman Creek,1,151.62829904169203,-25.24267837683386,positive,,,,,
,0,136.3477671383524,-20.734085292625306,blank_area,GA.GeologicProvince.468041,,,,
,0,119.3758,-34.024699999999974,other_deposit,,Twertup Spongolite,mineral deposit,WA,Spongolite
Bodangora,1,148.9855307063523,-32.43187560920475,positive,,,,,
,0,132.07161170999723,-14.680025286207169,blank_area,GA.GeologicProvince.468269,,,,
,0,135.9557,-34.37420000000005,other_deposit,,PILLAWORTA,MINE,SA,"Iron ore, Quartzite"
Calgoa,1,152.23224716951762,-25.91044368199637,positive,,,,,
Ruddygore,1,144.54493108856929,-17.119320529930366,positive,,,,,
,0,142.9096,-26.35279999999998,other_deposit,,T.S.M.,OPERATING MINE,QLD,Opal
Racecourse (Bushranger),1,149.7050293261389,-33.831826182715616,positive,,,,,
Limonite Hill,1,150.5809372623603,-23.688489296879627,positive,,,,,
,0,135.79557688608156,-30.907525539423304,blank_area,GA.GeologicProvince.559177,,,,
,0,135.3798,-34.1629,other_deposit,,ALLERTON HILLS,DEPOSIT,SA,Kaolin
Caravel (Bindi and Dasher),1,116.5703687392112,-30.9499706441665,positive,,,,,
Copperhead (Julivon Creek),1,148.29433258624582,-20.5738507697234,positive,,,,,
,0,126.14697511457364,-20.818494562727956,blank_area,GA.GeologicProvince.468269,,,,
,0,118.7395,-20.546399999999952,other_deposit,,Boomerang Aggregate,mineral deposit,WA,"Sand - undifferentiated, Aggregate - undifferentiated"
GRP314,1,148.05119586576595,-32.944983962188665,positive,,,,,
,0,132.92409674809633,-21.747146889077356,blank_area,GA.GeologicProvince.576278,,,,
,0,122.7845,-17.79650000000003,other_deposit,,Broome - Lake Campion,mineral deposit,WA,"Gravel, Aggregate - coarse"
,0,131.19733636490287,-24.852503541354704,blank_area,GA.GeologicProvince.467256,,,,
,0,115.07070000000002,-30.05339999999999,other_deposit,,Green Head Coal,mineral deposit,WA,Coal - undifferentiated
,0,122.6692,-32.0788,other_deposit,,Fraser Range - Garnet Ice,mineral deposit,WA,"Granite, Dimension stone"
Greenvale Project (Cockie Creek deposit),1,144.76139053829743,-19.07442576950298,positive,,,,,
,0,117.2323,-32.307099999999984,other_deposit,,Lots 4690 & 6216 Brookton Hwy / Colaren,mineral deposit,WA,Sand - undifferentiated
Mannersley,1,150.84791623384103,-24.04490421532307,positive,,,,,
,0,115.8326,-29.200399999999995,other_deposit,,Oxley Potash,mineral deposit,WA,Potassium
,0,123.8768,-31.26810000000001,other_deposit,,Cohen,mineral deposit,WA,"Iron, Magnetite"
,0,143.17718362412202,-20.360840327349543,blank_area,GA.GeologicProvince.550790,,,,
Ridgeway,1,148.97989431271196,-33.4346507171239,positive,,,,,
Frogmore,1,148.85849963051297,-34.27785376529937,positive,,,,,
Copper Hills,1,119.9663675214127,-21.633035129719303,positive,,,,,
,0,139.9493,-31.47069999999997,other_deposit,,GOULDS DAM,DEPOSIT,SA,"Uranium, Uranium oxide"
,0,115.8096,-33.86139999999997,other_deposit,,Cundinup-Dudinyillup Rd Lot 12 Nannup / Prime,mineral deposit,WA,"Gravel, Sand - undifferentiated, Shale"
Cullingarai,1,147.3861366161176,-34.20818649748825,positive,,,,,
Riverhead,1,150.71872651873704,-24.07745565065473,positive,,,,,
,0,114.0148,-23.81380000000001,other_deposit,,Minilya River / Exmouth Quarries,mineral deposit,WA,Sand - undifferentiated
Greenvale Project (Cockie Creek deposit),1,144.75250408847214,-19.065755149658195,positive,,,,,
Mount Turner,1,143.44772953238726,-18.246320971779166,positive,,,,,
Copperhead (Julivon Creek),1,148.28219167884257,-20.5057338316087,positive,,,,,
,0,149.72180889426664,-28.11596738038033,blank_area,GA.GeologicProvince.27354,,,,
,0,128.2659,-16.63420000000002,other_deposit,,Peter - Ridges,Deposit - Unspecified,WA,Iron
,0,147.6196,-36.74859999999994,other_deposit,,Quart Pot Flat,mineral deposit,VIC,Lead
,0,115.2159,-34.10240000000001,other_deposit,,Alexandra Bridge,mineral deposit,WA,"Heavy minerals, Ilmenite, Leucoxene, Zircon, Monazite"
,0,139.7145,-32.95710000000001,other_deposit,,RAZORBACK RIDGE,DEPOSIT,SA,Iron
,0,140.1146,-37.576800000000006,other_deposit,,SOUTHEND,DEPOSIT,SA,"Limesand, Limestone"
GRP314,1,148.09221143215382,-32.950655628782584,positive,,,,,
,0,136.47902855757522,-19.866422776083898,blank_area,GA.GeologicProvince.468269,,,,
Mt. Robin,1,146.97484284645944,-20.577305104937498,positive,,,,,
,0,119.5289,-23.31550000000002,other_deposit,,Homestead/Atlas,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Alumina, Iron"
,0,115.3361,-30.531600000000065,other_deposit,,Cooljarloo / Greenstone,mineral deposit,WA,"Leucoxene, Rutile, Unspecified/Unknown, Heavy minerals, Ilmenite, Zircon"
,0,116.2449,-22.38059999999998,other_deposit,,Catho Well North Pits,mineral deposit,WA,"Unspecified/Unknown, Magnesia (magnesium oxide), Manganese, Phosphorus, Sulphur, Alumina, Iron"
,0,138.6213,-35.0583,other_deposit,,COROMANDEL,MINE,SA,Lead
,0,131.30110504356395,-29.304327687304436,blank_area,GA.GeologicProvince.22115,,,,
Bowen Park,1,148.8487485486514,-33.339334978482235,positive,,,,,
,0,121.43840000000002,-24.208700000000025,other_deposit,,Northern Potash - Beyondie,mineral deposit,WA,Potassium
,0,137.76878304402786,-19.360581142607355,blank_area,GA.GeologicProvince.468269,,,,
,0,136.44101832974184,-24.688781882112323,blank_area,GA.GeologicProvince.529302,,,,
,0,140.8494158713315,-27.83685061685975,blank_area,GA.GeologicProvince.529511,,,,
,0,145.3249,-27.590100000000028,other_deposit,,CHERYL LEA,OPERATING MINE,QLD,Opal
Hopetoun,1,148.05604911629086,-32.99292808823041,positive,,,,,
Kingswood,1,148.02666673416442,-32.379431561086385,positive,,,,,
Gibraltar Rock,1,152.39915856096567,-26.109781904263475,positive,,,,,
Frogmore,1,148.84307061368588,-34.26397300727925,positive,,,,,
,0,120.7333,-22.149000000000008,other_deposit,,Davis River,Mine - Openpit,WA,Manganese
,0,118.6046,-23.045800000000067,other_deposit,,MAC - Alligator North Flank,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron"
,0,117.24844868162764,-24.63420562255921,blank_area,GA.GeologicProvince.466901,,,,
,0,116.3518,-25.56019999999997,other_deposit,,Yalbra Main Zone,mineral deposit,WA,Graphite
Mount Vista,1,147.83505103719258,-20.555471497586552,positive,,,,,
,0,141.4445844268714,-30.07125391197548,blank_area,GA.GeologicProvince.529302,,,,
Bodangora,1,148.99322711941048,-32.45200776164298,positive,,,,,
Titov,1,146.68018031998514,-20.01309824810247,positive,,,,,
,0,122.2312,-17.899199999999993,other_deposit,,Waterbank Station 1,mineral deposit,WA,Sand - undifferentiated
,0,132.34706111675405,-19.714660583047205,blank_area,GA.GeologicProvince.468265,,,,
Copper Hill,1,148.87976012936744,-33.06645280134456,positive,,,,,
,0,118.74590000000002,-31.00949999999998,other_deposit,,Boodarockin,mineral deposit,WA,Gypsum
Ferndale,1,149.1222303094798,-33.488105744058224,positive,,,,,
,0,135.23910297164514,-23.76138105721323,blank_area,GA.GeologicProvince.22078,,,,
,0,116.6551,-31.69820000000002,other_deposit,,Spencers Brook Rd Lot 416 Muluckine / Avon,mineral deposit,WA,Sand - undifferentiated
,0,117.0198,-20.652199999999997,other_deposit,,Cleaverville,mineral deposit,WA,"Limesand, Sand - undifferentiated, Limestone"
,0,137.372,-33.24179999999997,other_deposit,,PLUMBUSH,deposit,SA,"Uranium, Uranium oxide"
,0,147.915,-36.33839999999994,other_deposit,,Baryte Reef,mineral deposit,VIC,"Barite, Iron"
Allendale,1,148.14982687546038,-32.52835703502364,positive,,,,,
,0,119.36820000000002,-31.013000000000016,other_deposit,,Lake Julia,mineral deposit,WA,Gypsum
,0,130.24083583235463,-28.44491880395836,blank_area,GA.GeologicProvince.22115,,,,
Mt. Poole,1,152.37508604628275,-29.86768044373475,positive,,,,,
Coppin Gap (Spinifex Ridge),1,120.08457888149232,-20.878382697438173,positive,,,,,
,0,129.46697791063318,-22.29385111005121,blank_area,GA.GeologicProvince.467256,,,,
Frogmore,1,148.8524862232202,-34.279389600398986,positive,,,,,
,0,141.21100374412634,-26.18956152856012,blank_area,GA.GeologicProvince.529551,,,,
Yeoval,1,148.65589100749906,-32.69950300798074,positive,,,,,
,0,120.7058,-27.813699999999965,other_deposit,,Venus - Leinster,mineral deposit,WA,Nickel
,0,115.0587,-34.13869999999997,other_deposit,,Trig Road 1 - Naturaliste N.P.,mineral deposit,WA,Limesand
,0,124.9053995531074,-23.20874705974027,blank_area,GA.GeologicProvince.468269,,,,
,0,146.8505,-19.36930000000001,other_deposit,,ROSENEATH (HANSON),OPERATING MINE,QLD,Unspecified/Unknown
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.03679864762836,-32.94505421757527,positive,,,,,
Beaks Mountain,1,147.6193558420085,-19.979803528225947,positive,,,,,
Town Creek,1,146.7647797571792,-20.383518031420845,positive,,,,,
Kiwi Carpet,1,150.89063655911326,-24.660626057100192,positive,,,,,
,0,120.1751,-30.499000000000027,other_deposit,,Sandy Ridge Borrow Pit 10 / Tellus,mineral deposit,WA,"Sand - undifferentiated, Gravel"
,0,124.0832936776102,-24.424896965904168,blank_area,GA.GeologicProvince.22115,,,,
,0,129.79198463815837,-20.99589310266181,blank_area,GA.GeologicProvince.468269,,,,
,0,143.25220568897672,-19.369316986949837,blank_area,GA.GeologicProvince.20437,,,,
Ferndale,1,149.14709655447302,-33.482506098603295,positive,,,,,
Mount Leslie,1,148.13074601427053,-20.931289897970107,positive,,,,,
Estoril,1,147.4113976233865,-34.21350902037117,positive,,,,,
,0,123.0844602633707,-20.90925084354682,blank_area,GA.GeologicProvince.468269,,,,
,0,128.3138210541753,-20.711284587243316,blank_area,GA.GeologicProvince.467255,,,,
,0,149.07188427020807,-31.02829002598221,blank_area,GA.GeologicProvince.27354,,,,
Hopetoun,1,148.0366213205036,-32.97768662905226,positive,,,,,
,0,142.3730527172437,-32.10634225297234,blank_area,GA.GeologicProvince.530359,,,,
,0,121.146,-21.29519999999992,other_deposit,,Ragged Hills Lead ML45/288,mineral deposit,WA,Lead
,0,125.38495718358205,-24.370478835268717,blank_area,GA.GeologicProvince.466902,,,,
,0,144.1350411169033,-14.539541046451085,blank_area,GA.GeologicProvince.20457,,,,
,0,138.3875,-33.22339999999996,other_deposit,,HICKS,MINE,SA,"Iron ore, Iron, Phosphate, Rare earth elements"
,0,141.8082102869738,-30.94382133042468,blank_area,GA.GeologicProvince.530359,,,,
,0,145.4862,-41.43019999999999,other_deposit,,Arthur River,deposit,TAS,Zinc
,0,133.38112416566278,-24.80106275324434,blank_area,GA.GeologicProvince.22078,,,,
,0,136.37049793251455,-19.40620793827009,blank_area,GA.GeologicProvince.468265,,,,
,0,137.03448347249727,-27.41079833875945,blank_area,GA.GeologicProvince.529302,,,,
,0,115.8645,-31.72109999999999,other_deposit,,Jandabup Sand 2 / Rocla,mineral deposit,WA,"Sand - undifferentiated, Gravel"
Boddington,1,116.3675765717626,-32.74688367161753,positive,,,,,
,0,133.5833818474945,-18.868228965917105,blank_area,GA.GeologicProvince.468269,,,,
Sunday Creek,1,148.49886285851517,-37.49340395674848,positive,,,,,
,0,130.37236589983016,-19.70215870719254,blank_area,GA.GeologicProvince.22109,,,,
,0,123.1912,-33.23940000000006,other_deposit,,Beaumont Limestone Borrow Pit 2,mineral deposit,WA,Limestone
,0,147.2092,-41.47969999999993,other_deposit,,St Leonards,deposit,TAS,Coal - brown
,0,119.7084,-23.042600000000025,other_deposit,,Ophthalmia Ochre,mineral deposit,WA,Ochre
Calgoa,1,152.26599869264106,-25.87548420244504,positive,,,,,
,0,130.9501627574508,-20.41029137109394,blank_area,GA.GeologicProvince.576216,,,,
Yeppoon,1,150.69091487489365,-22.997762315391743,positive,,,,,
Yeoval,1,148.6782685018295,-32.71456748301743,positive,,,,,
Tartana project,1,144.23974320299013,-16.94134758918827,positive,,,,,
,0,122.20615803474792,-22.92306864554666,blank_area,GA.GeologicProvince.466901,,,,
,0,135.30600081207962,-24.821419255365853,blank_area,GA.GeologicProvince.466901,,,,
Kelly,1,119.8410429234454,-21.77540108364879,positive,,,,,
,0,116.70220000000002,-21.65359999999998,other_deposit,,Borrow Pit L47/213,mineral deposit,WA,Gravel
,0,121.8268,-28.788599999999963,other_deposit,,PAN 13/2,mineral deposit,WA,"Nickel, Cobalt"
,0,115.3096,-34.195700000000045,other_deposit,,Paget Road,mineral deposit,WA,"Heavy minerals, Ilmenite"
,0,135.544676710841,-24.7859638324981,blank_area,GA.GeologicProvince.529302,,,,
Western Tharsis,1,145.609473470329,-41.98968256948596,positive,,,,,
Tartana project,1,144.27713333271058,-16.95489091653733,positive,,,,,
,0,136.8336,-30.45799999999994,other_deposit,,OD NO.3,deposit,SA,Limestone
,0,143.1969133995607,-20.2545567093218,blank_area,GA.GeologicProvince.529302,,,,
,0,140.7869,-36.84469999999994,other_deposit,,VINES,deposit,SA,Sand - undifferentiated
,0,118.3238,-21.241699999999973,other_deposit,,Friendly Creek 2,mineral deposit,WA,Tin
,0,145.3145,-17.242800000000038,other_deposit,,SPRINGMOUNT,OPERATING MINE,QLD,Gravel
Mount Darcy,1,143.22443689353315,-18.238018122440607,positive,,,,,
Cargo,1,148.79329917177122,-33.46863686644876,positive,,,,,
Barrabas Creek,1,146.77119855563774,-20.109937659972523,positive,,,,,
,0,115.00960000000002,-21.714700000000025,other_deposit,,Wheatstone Borrow Pit 2,mineral deposit,WA,"Gravel, Sand - undifferentiated"
Mt. Robin,1,146.97446759116514,-20.58498215029854,positive,,,,,
Brazen,1,148.0485951697059,-32.91736503551281,positive,,,,,
,0,141.8246,-37.05169999999997,other_deposit,,Douglas - Bondi East,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon"
,0,135.52094666949586,-25.46139591585836,blank_area,GA.GeologicProvince.467262,,,,
,0,121.36620000000002,-24.548000000000023,other_deposit,,West Central Potash - Beyondie,mineral deposit,WA,Potassium
,0,127.57687526949364,-21.91993853191995,blank_area,GA.GeologicProvince.468269,,,,
,0,136.1613406029143,-29.776236749298544,blank_area,GA.GeologicProvince.559177,,,,
,0,142.8693569812687,-25.567987219996343,blank_area,GA.GeologicProvince.529302,,,,
Coalstoun,1,151.83076904996994,-25.620667638813416,positive,,,,,
Kingswood,1,148.04990729567152,-32.347526222441566,positive,,,,,
,0,139.49645195128937,-27.60570815646733,blank_area,GA.GeologicProvince.529302,,,,
Kangiara,1,148.79252499194854,-34.62170967589811,positive,,,,,
,0,146.5109,-41.52279999999997,other_deposit,,Magog,deposit,TAS,Unspecified/Unknown
,0,141.83526787899424,-25.569257143779225,blank_area,GA.GeologicProvince.529801,,,,
,0,145.10913156495872,-25.13726485529688,blank_area,GA.GeologicProvince.20489,,,,
,0,135.8214196447281,-24.320702515080317,blank_area,GA.GeologicProvince.364771,,,,
,0,120.1044,-22.47760000000001,other_deposit,,Noreena Jasper,mineral deposit,WA,Jasper
,0,123.2545,-30.266800000000007,other_deposit,,Double 8 - Ponton,mineral deposit,WA,"Uranium oxide, Uranium"
,0,121.81393491973236,-19.84980613408214,blank_area,GA.GeologicProvince.576194,,,,
,0,123.80302805495565,-25.218202414662333,blank_area,GA.GeologicProvince.466902,,,,
,0,145.30409970035612,-21.164164018086,blank_area,GA.GeologicProvince.529302,,,,
,0,119.202,-29.698199999999968,other_deposit,,Muldoon,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron"
,0,115.7767,-33.652799999999964,other_deposit,,Byron Road Lot 5397 Upper Capel / Carbone 1,mineral deposit,WA,Gravel
,0,133.09691252294104,-25.244307493573903,blank_area,GA.GeologicProvince.22078,,,,
,0,137.95475672679387,-21.7809741123857,blank_area,GA.GeologicProvince.467256,,,,
,0,133.60393451383496,-21.85267851681116,blank_area,GA.GeologicProvince.467256,,,,
,0,122.8101522055998,-22.38136208224796,blank_area,GA.GeologicProvince.576229,,,,
Racecourse (Bushranger),1,149.6437880635413,-33.83098528267201,positive,,,,,
Copper Hills,1,119.94768326478264,-21.65586992446872,positive,,,,,
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,147.99496276884688,-32.921760479328135,positive,,,,,
,0,121.8055,-31.035799999999924,other_deposit,,Dunlop,mineral deposit,WA,Nickel
,0,126.3296395907758,-16.097805702007456,blank_area,GA.GeologicProvince.468269,,,,
,0,121.1436,-30.358099999999997,other_deposit,,Medusa,mineral deposit,WA,"Nickel, Cobalt"
,0,133.82027505670914,-26.139777591394303,blank_area,GA.GeologicProvince.467262,,,,
,0,144.9905934019369,-34.516402303298406,blank_area,GA.GeologicProvince.530359,,,,
,0,123.5679,-17.690200000000026,other_deposit,,Langey Crossing South / Connolly,mineral deposit,WA,"Aggregate - coarse, Sand - undifferentiated, Gravel"
,0,127.20381007961537,-23.85277555489886,blank_area,GA.GeologicProvince.364772,,,,
,0,133.0647910062886,-28.027518039381366,blank_area,GA.GeologicProvince.22115,,,,
,0,138.1524746863697,-18.59596913668902,blank_area,GA.GeologicProvince.468269,,,,
,0,118.50409999999998,-21.093,other_deposit,,Kangan - Wodgina / Rogers (45),mineral deposit,WA,"Tantalum, Beryl - undifferentiated"
Waitara,1,148.80543371636304,-21.81036244756788,positive,,,,,
Calliope,1,151.2444786381078,-24.05327861522792,positive,,,,,
,0,148.6215,-20.35460000000003,other_deposit,,OLSENS,OPERATING MINE,QLD,Unspecified/Unknown
Titov,1,146.675694266246,-19.996894262517426,positive,,,,,
Mt. Robin,1,146.95291022327078,-20.60004150396948,positive,,,,,
,0,118.67440000000002,-32.786,other_deposit,,Quicksilver,mineral deposit,WA,"Nickel, Cobalt, Scandium"
Cullingarai,1,147.35223943962794,-34.22172489843702,positive,,,,,
Boddington,1,116.40856237800918,-32.74379693491888,positive,,,,,
Gemini,1,148.01070651283374,-33.35841570563417,positive,,,,,
,0,119.3853,-21.88920000000001,other_deposit,,Coondina / Moonding (45),mineral deposit,WA,Tin
,0,116.505,-22.25379999999997,other_deposit,,Old BHP Deposit 6,Deposit - Unspecified,WA,Iron
,0,122.9347,-27.328799999999955,other_deposit,,Lake Wells Trial Evaporation Ponds / AP,mineral deposit,WA,Potassium
Gemini,1,148.01618018651078,-33.36241167280792,positive,,,,,
,0,148.47380743047168,-25.896582940072676,blank_area,GA.GeologicProvince.20489,,,,
,0,116.0108,-34.463099999999976,other_deposit,,Conte Road Lot 8 Collins,mineral deposit,WA,Sand - undifferentiated
,0,118.61270000000002,-25.493400000000012,other_deposit,,Horseshoe Southeast,mineral deposit,WA,Manganese
Monza,1,147.35653427742412,-34.22007762719534,positive,,,,,
,0,115.9642,-31.103499999999965,other_deposit,,Mindarra Springs North,mineral deposit,WA,"Monazite, Heavy minerals, Ilmenite, Zircon, Rutile"
,0,137.76211728196287,-27.86213079678663,blank_area,GA.GeologicProvince.529302,,,,
,0,131.8406556101759,-18.067048936718525,blank_area,GA.GeologicProvince.468265,,,,
Veedas,1,148.00280067509664,-32.92229489880663,positive,,,,,
,0,141.3288,-37.102800000000016,other_deposit,,Douglas - Ferengi,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon"
,0,153.0475,-26.010099999999944,other_deposit,,MT BILEWILAM (SAND),OPERATING MINE,QLD,Sand - undifferentiated
,0,126.62491485355692,-16.12669914468558,blank_area,GA.GeologicProvince.467107,,,,
Barrabas Creek,1,146.75662437966324,-20.08988830644074,positive,,,,,
,0,137.8782,-34.454300000000046,other_deposit,,STEVIES,MINE,SA,Phosphate
,0,145.8849,-43.27369999999996,other_deposit,,Kelly Basin,deposit,TAS,Industrial mineral
,0,117.8458,-28.072699999999983,other_deposit,,Mt Magnet / Westralian Ores (58),mineral deposit,WA,Dolomite
,0,130.89114789432395,-20.23924662031533,blank_area,GA.GeologicProvince.364771,,,,
,0,131.57384063379968,-16.97471961849204,blank_area,GA.GeologicProvince.468269,,,,
,0,144.88451273058496,-23.69254327035164,blank_area,GA.GeologicProvince.550790,,,,
,0,116.0212,-31.542,other_deposit,,Muchea East - Great Northern Hwy / Australbricks,mineral deposit,WA,Clay - brick
,0,139.98366276309054,-24.27778792054732,blank_area,GA.GeologicProvince.364771,,,,
Mount Turner,1,143.4140330559966,-18.244378883486117,positive,,,,,
Netley Hill,1,140.03155972125623,-32.809304238619475,positive,,,,,
Gooleys,1,149.1090685077592,-33.505527972311896,positive,,,,,
,0,135.20855686603292,-21.996722348378995,blank_area,GA.GeologicProvince.468041,,,,
,0,130.25253106203812,-14.942843331547566,blank_area,GA.GeologicProvince.569185,,,,
Tartana project,1,144.26576144085675,-16.914432616737454,positive,,,,,
Moorilda,1,149.37206023661682,-33.63899815340248,positive,,,,,
Cadia East-Cadia Far East,1,149.0203701896539,-33.46235739242699,positive,,,,,
Gooleys,1,149.09775525515914,-33.52227041592476,positive,,,,,
,0,118.31113209504804,-29.115125950859756,blank_area,GA.GeologicProvince.464632,,,,
,0,148.5788,-20.6292,other_deposit,,O'CONNELL RIVER (NQRF),OPERATING MINE,QLD,Gravel
Bowen Park,1,148.84153429509016,-33.32463940124263,positive,,,,,
,0,151.96340000000004,-27.53119999999999,other_deposit,,HARLAXTON,OPERATING MINE,QLD,Unspecified/Unknown
Racecourse (Bushranger),1,149.6816679020084,-33.86382926698548,positive,,,,,
,0,137.57204917636494,-30.662902992687304,blank_area,GA.GeologicProvince.529788,,,,
Anabama Hill,1,140.24596573208228,-32.70848897291273,positive,,,,,
Dimbulah,1,145.09857089114658,-17.26517521613011,positive,,,,,
,0,131.68761369188803,-19.60431227868145,blank_area,GA.GeologicProvince.467226,,,,
,0,145.37014933539342,-30.751345013325107,blank_area,GA.GeologicProvince.20489,,,,
,0,136.123452600359,-18.40265964163251,blank_area,GA.GeologicProvince.468043,,,,
,0,126.0971,-13.9601,other_deposit,,Cape Bougainville Group,mineral deposit,WA,"Alumina, Bauxite"
,0,115.9714,-31.491500000000016,other_deposit,,Muchea North HMS,Deposit - Unspecified,WA,"Heavy minerals, Ilmenite, Zircon, Rutile, Leucoxene"
,0,138.1722,-34.11809999999997,other_deposit,,BEAUFORT,deposit,SA,Coal - undifferentiated
,0,116.08239236662848,-27.04229678416657,blank_area,GA.GeologicProvince.464632,,,,
,0,115.7524,-24.643899999999977,other_deposit,,Arthur River,mineral deposit,WA,"Tantalum pentoxide, Tantalum"
,0,145.80912022014573,-33.76511447769259,blank_area,GA.GeologicProvince.530359,,,,
Titov,1,146.68581576522712,-19.993676293921823,positive,,,,,
,0,152.6391,-27.65449999999996,other_deposit,,JEEBROPILLY BENTONITE,OPERATING MINE,QLD,Bentonite
Western Tharsis,1,145.58517360627567,-42.02278458406586,positive,,,,,
Kangiara,1,148.7633940309592,-34.65562161591944,positive,,,,,
,0,141.7504,-37.14400000000004,other_deposit,,Douglas - Bondi West,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon"
,0,138.20917866033454,-25.1499179458058,blank_area,GA.GeologicProvince.529801,,,,
Endeavour E-31N,1,148.0487479929849,-32.92908608046878,positive,,,,,
Kingswood,1,148.0360008466699,-32.34225373361744,positive,,,,,
,0,145.4793200161436,-29.470420904264536,blank_area,GA.GeologicProvince.529302,,,,
,0,123.98896231961176,-26.53967953661793,blank_area,GA.GeologicProvince.576257,,,,
,0,141.8897,-37.0695,other_deposit,,WIM 050 Resource Area,mineral deposit,VIC,"Ilmenite, Leucoxene, Monazite, Rutile, Zircon"
,0,122.18171644923088,-21.457062735887984,blank_area,GA.GeologicProvince.466191,,,,
,0,135.11950810315932,-17.523588129872465,blank_area,GA.GeologicProvince.529556,,,,
,0,122.5559,-28.84810000000003,other_deposit,,Coors - Mt Weld,mineral deposit,WA,"Alumina, Phosphorus oxide, Iron, Rare earth oxides, Zirconia, Rare earth elements, Zircon, Tantalum pentoxide, Niobium pentoxide, Niobium, Tantalum, Yttrium oxide, Titanium dioxide"
Estoril,1,147.4640823619961,-34.24668530422325,positive,,,,,
,0,128.938,-26.042400000000026,other_deposit,,WINGELLINA,deposit,SA,"Nickel, Chrysoprase, Cobalt, Iron ore, Iron, Rare earth elements"
,0,129.64448127448725,-20.23575402205286,blank_area,GA.GeologicProvince.467226,,,,
,0,133.33977125080494,-20.21983777523516,blank_area,GA.GeologicProvince.468265,,,,
Mag H1,1,147.45324153821326,-34.309711006958146,positive,,,,,
,0,151.8866,-26.880899999999976,other_deposit,,CEDARS MINE,OPERATING MINE,QLD,Bentonite
,0,138.6844,-34.584300000000034,other_deposit,,WARD BELT,deposit,SA,Sand - undifferentiated
,0,140.9771021688345,-28.908116531935143,blank_area,GA.GeologicProvince.529801,,,,
,0,152.7947,-25.28920000000004,other_deposit,,SORRENSONS ROAD,OPERATING MINE,QLD,Unspecified/Unknown
,0,141.2918359628599,-28.10209810496009,blank_area,GA.GeologicProvince.529551,,,,
,0,127.02530130072542,-21.22414657296914,blank_area,GA.GeologicProvince.576154,,,,
,0,121.9475,-31.0425,other_deposit,,Mt Monger / Bean (26),mineral deposit,WA,Talc
