source_deposit,LABEL,LONGITUDE,LATITUDE,PROVINCEID
,0,129.80676511855916,-20.5288010594208,GA.GeologicProvince.468269
,0,123.54049987167934,-21.7880716323995,GA.GeologicProvince.468269
,0,135.7628009499907,-26.671565560181484,GA.GeologicProvince.529801
,0,148.9041635809987,-28.15868712828628,GA.GeologicProvince.27354
,0,127.04888774162816,-27.124422779947515,GA.GeologicProvince.468269
Halls Creek (Bommie deposit),1,127.45682458157444,-18.42035070757005,
,0,136.15925020170374,-20.82815657060852,GA.GeologicProvince.468265
,0,120.81047814667396,-25.149307828270253,GA.GeologicProvince.464633
,0,132.00845836593666,-21.686051285476157,GA.GeologicProvince.364771
,0,122.16448010521216,-23.52286637237555,GA.GeologicProvince.466901
Moonmera,1,150.38354716944244,-23.532528965766275,
Caravel (Bindi and Dasher),1,116.6425385081937,-30.96479637283792,
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.00195088647763,-32.91763391916909,
,0,124.240283735993,-25.40727274785856,GA.GeologicProvince.575998
,0,135.97040954158098,-20.04365253986149,GA.GeologicProvince.468269
,0,123.89898576050882,-23.95528160502097,GA.GeologicProvince.466191
,0,134.4170577269891,-26.09041500561285,GA.GeologicProvince.529549
,0,143.95440752238,-28.40258976682861,GA.GeologicProvince.529302
,0,124.28913390285445,-25.170514544010302,GA.GeologicProvince.22115
Marsden,1,147.54024209356808,-33.75899322663978,
,0,132.30984788420838,-24.370656937928523,GA.GeologicProvince.22078
,0,125.78381171231416,-19.653112241833213,GA.GeologicProvince.468269
,0,126.5382700495708,-18.36054527032195,GA.GeologicProvince.468269
,0,147.4046599890575,-26.920114064533426,GA.GeologicProvince.27354
,0,123.84958142813316,-19.523040858640645,GA.GeologicProvince.468269
,0,146.2147121396765,-33.64735585432597,GA.GeologicProvince.530359
,0,134.10746039392885,-17.117950996752615,GA.GeologicProvince.468269
Beaks Mountain,1,147.6193558420085,-19.979803528225947,
,0,132.61494845706497,-24.327705324388862,GA.GeologicProvince.22078
,0,122.34725841353465,-21.86448051421109,GA.GeologicProvince.466191
,0,129.07739649437607,-26.797483654822077,GA.GeologicProvince.466901
,0,124.30651345762008,-18.161007559697207,GA.GeologicProvince.468269
,0,132.4797769058254,-19.736989998365026,GA.GeologicProvince.468265
Boddington,1,116.34781034932332,-32.69470151296952,
,0,137.22921192040295,-26.88391044841236,GA.GeologicProvince.529302
,0,134.1910419547114,-23.763933037138635,GA.GeologicProvince.467256
,0,126.85589562475806,-16.103647692982175,GA.GeologicProvince.468269
,0,124.6367840868492,-24.893629906637763,GA.GeologicProvince.466191
GRP314,1,148.05578276704455,-32.933609240809304,
,0,136.48655990425357,-25.35634236410045,GA.GeologicProvince.529549
,0,122.1887203653011,-21.443026630636368,GA.GeologicProvince.466191
,0,135.91641904527214,-24.741558277461003,GA.GeologicProvince.467256
,0,135.2260222240201,-18.603649547717907,GA.GeologicProvince.468269
,0,147.65221748623904,-25.162949418155065,GA.GeologicProvince.20489
,0,131.32356275959606,-20.081834221256884,GA.GeologicProvince.364771
,0,143.39105822846838,-30.551155446026765,GA.GeologicProvince.559202
,0,122.76733303617046,-19.82806081035541,GA.GeologicProvince.468269
,0,143.1397721901571,-27.42939281526376,GA.GeologicProvince.20489
Copper Hills,1,119.96945191424534,-21.649659179808364,
,0,131.16969197782396,-22.09559960755578,GA.GeologicProvince.467256
Kitticoola,1,139.1083381716713,-34.877346643312976,
,0,136.21548360370736,-22.38838670472526,GA.GeologicProvince.467256
,0,128.2884748513326,-26.983889115840288,GA.GeologicProvince.468269
,0,138.1524746863697,-18.59596913668902,GA.GeologicProvince.468269
,0,129.62780035659367,-25.688758461482987,GA.GeologicProvince.467262
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,148.0066999584715,-32.923278260068464,
,0,132.79782574735404,-14.961061480812305,GA.GeologicProvince.557149
,0,122.20717489843987,-21.745738777666507,GA.GeologicProvince.466206
,0,135.87563543691323,-24.3149964555672,GA.GeologicProvince.467256
,0,124.66648795503085,-22.77656480243383,GA.GeologicProvince.468269
,0,128.15449140722637,-26.31353198511976,GA.GeologicProvince.467262
Monza,1,147.3738962014858,-34.2184031671403,
,0,141.48245116164702,-27.19138431093245,GA.GeologicProvince.20489
,0,132.9590573539611,-25.680836079834677,GA.GeologicProvince.22078
,0,130.94059936914564,-13.502210208116686,GA.GeologicProvince.557149
,0,143.97554639537827,-32.6412220632223,GA.GeologicProvince.550809
,0,144.15269869890668,-26.709211497217964,GA.GeologicProvince.529302
,0,127.76045416786312,-23.068363798973067,GA.GeologicProvince.364772
,0,134.81649189542017,-16.56379155570783,GA.GeologicProvince.468269
,0,133.14616825127462,-23.373398557777204,GA.GeologicProvince.576184
,0,121.69647418228853,-20.368375644368783,GA.GeologicProvince.468269
Whitewash,1,150.87678507763698,-24.80288709335001,
,0,144.88451273058496,-23.69254327035164,GA.GeologicProvince.550790
,0,145.22711937256176,-27.00462514471066,GA.GeologicProvince.20489
Yeppoon,1,150.69091487489365,-22.997762315391743,
,0,129.43574843114493,-22.631931237186645,GA.GeologicProvince.576152
,0,132.19807627078853,-24.065042626435883,GA.GeologicProvince.466901
,0,131.99785081886222,-28.86688772890616,GA.GeologicProvince.22115
,0,143.72213899380083,-30.955931351629275,GA.GeologicProvince.530359
,0,134.04683209499717,-22.157756928363955,GA.GeologicProvince.468269
,0,141.53000154633696,-28.96476866736127,GA.GeologicProvince.529801
Mt. Poole,1,152.37026797196242,-29.833595609023654,
,0,124.34011250657942,-29.697902322838377,GA.GeologicProvince.556124
,0,136.34381110103504,-20.68044834322456,GA.GeologicProvince.468269
Peak Hill,1,148.24536725955113,-32.747299618128885,
,0,138.02279882055578,-26.8006185165234,GA.GeologicProvince.529302
,0,127.8366837516295,-18.79969018622611,GA.GeologicProvince.429252
,0,139.9733108401076,-27.06204872137694,GA.GeologicProvince.529801
,0,133.4463911145227,-19.608537803539512,GA.GeologicProvince.468265
,0,139.14169349779348,-25.982393350879587,GA.GeologicProvince.529801
Kingswood,1,148.0039724887093,-32.376381907685065,
Bowen Park,1,148.81806815819488,-33.31216530255626,
,0,124.37986848218156,-25.886327274186677,GA.GeologicProvince.576257
,0,149.6177251796297,-26.019769176666443,GA.GeologicProvince.20489
,0,144.94689272681046,-33.96809507399987,GA.GeologicProvince.530359
Woolshed,1,147.4314653091773,-34.32461315897265,
,0,129.15221566087817,-20.34999210344449,GA.GeologicProvince.468269
,0,140.65204690925563,-30.75322110837385,GA.GeologicProvince.529302
,0,142.41501648941113,-22.069755483174088,GA.GeologicProvince.559204
,0,129.46448448268305,-16.865881961595758,GA.GeologicProvince.468269
,0,122.72304488558449,-25.926018877317585,GA.GeologicProvince.466901
,0,136.66493276730188,-21.55277935206186,GA.GeologicProvince.529556
Riverhead,1,150.76891391920535,-24.033090782552087,
Endeavour E-28,1,148.08933988573244,-32.95437868500618,
,0,121.44530124514046,-20.58740707954625,GA.GeologicProvince.466191
,0,123.76596329506596,-26.230710566976917,GA.GeologicProvince.464632
Yiddah,1,147.37012634062333,-34.04470712435276,
Tartana project,1,144.22556247199523,-16.95518609993757,
,0,143.9275041028232,-32.56721652227505,GA.GeologicProvince.530359
Whitewash,1,150.88632479302507,-24.77981208878057,
,0,128.3795115280265,-19.49428140550849,GA.GeologicProvince.467226
Central Cowal,1,147.45076019581327,-33.6311762706554,
Caravel (Bindi and Dasher),1,116.59615624630356,-30.979117343881708,
,0,126.13738660264735,-28.85741413849208,GA.GeologicProvince.22115
Halls Creek (Bommie deposit),1,127.4581306802967,-18.46566995456521,
,0,135.98729031094766,-24.938503152747924,GA.GeologicProvince.467256
,0,141.42730832036273,-26.48790670552641,GA.GeologicProvince.529551
,0,145.7732826694563,-21.591348733559144,GA.GeologicProvince.559189
,0,147.05867203163555,-27.164607091062667,GA.GeologicProvince.20489
,0,126.73332426758827,-17.19994375941547,GA.GeologicProvince.468269
,0,144.9821697670505,-29.386423574507727,GA.GeologicProvince.20489
,0,144.25462432084194,-32.157097441967096,GA.GeologicProvince.530359
,0,134.94436219435158,-23.23103720785694,GA.GeologicProvince.512258
,0,142.99062646259637,-28.190527326615346,GA.GeologicProvince.20489
,0,137.01918301518884,-22.383871221614264,GA.GeologicProvince.529556
,0,141.4156227784659,-33.648691754105,GA.GeologicProvince.550808
,0,145.25903097322657,-25.98431744166534,GA.GeologicProvince.529302
,0,136.82467630369277,-25.547427010407635,GA.GeologicProvince.529801
,0,137.5898392626349,-19.82602746121386,GA.GeologicProvince.529556
,0,127.01120451227892,-16.730310291088493,GA.GeologicProvince.468269
,0,125.91648645279032,-16.045926211068892,GA.GeologicProvince.468269
,0,145.91184359104415,-33.32799004448792,GA.GeologicProvince.530359
,0,136.58005731417674,-19.187534234710284,GA.GeologicProvince.468269
Endeavour E-28,1,148.0092587524492,-32.95162511213286,
,0,133.02513438776987,-21.67218863697089,GA.GeologicProvince.364771
,0,130.44399106386376,-20.79265236867138,GA.GeologicProvince.467226
,0,124.43717700322428,-28.557973378785054,GA.GeologicProvince.464632
,0,124.90352937705669,-28.15471458944258,GA.GeologicProvince.464632
,0,134.31932547800176,-23.95518597648321,GA.GeologicProvince.364772
,0,136.61419289129236,-19.17666947699084,GA.GeologicProvince.551269
Endeavour 43 (E43),1,147.48549997336718,-33.760180463802975,
Temora Group (porphyry),1,147.4617293934799,-34.32309816879323,
,0,123.06717912404343,-22.05213644266873,GA.GeologicProvince.468269
,0,135.79557688608156,-30.907525539423304,GA.GeologicProvince.559177
,0,131.90656584252235,-14.476631754223098,GA.GeologicProvince.468269
,0,143.5719346638949,-28.368329688630176,GA.GeologicProvince.20489
,0,143.83043352883894,-30.0134577628774,GA.GeologicProvince.529801
,0,142.63621607826406,-28.38553954621098,GA.GeologicProvince.529302
,0,140.90370974747924,-28.892057918384243,GA.GeologicProvince.529511
,0,123.71384828065916,-23.416505778670132,GA.GeologicProvince.466901
,0,127.39201223100584,-27.96288721865061,GA.GeologicProvince.468269
,0,121.55844207912844,-22.88323319159316,GA.GeologicProvince.466901
,0,135.27992885152813,-24.64343851067517,GA.GeologicProvince.364772
,0,126.34253659145932,-28.411133184115435,GA.GeologicProvince.22115
Riverhead,1,150.7613581817878,-24.058453070276737,
Ruddygore,1,144.55621574680816,-17.16459573461309,
,0,143.27878520584676,-27.41433243712827,GA.GeologicProvince.529302
Ben Mohr,1,148.8962131913458,-21.286771120199457,
,0,137.58581727630036,-19.768799923982314,GA.GeologicProvince.468269
,0,129.41087144057775,-27.441945250183185,GA.GeologicProvince.468269
,0,133.578328699923,-28.770461700462224,GA.GeologicProvince.40671
,0,146.93396627977512,-24.84323775228187,GA.GeologicProvince.529302
,0,141.72594671494406,-34.06373457661648,GA.GeologicProvince.550808
Yiddah,1,147.32093670174518,-34.05730050113345,
,0,148.24200020373368,-24.920329555268783,GA.GeologicProvince.27354
,0,133.036511933444,-21.984421818682208,GA.GeologicProvince.468269
,0,133.9011872864932,-23.74526417801461,GA.GeologicProvince.466901
,0,146.43530372824674,-28.201570515128157,GA.GeologicProvince.20489
,0,143.03929137324147,-14.937236882803951,GA.GeologicProvince.20444
,0,132.66323825689727,-24.14741235193153,GA.GeologicProvince.467256
Chicane,1,147.3597503744143,-34.19776416832122,
,0,131.78299637329252,-20.52557577385002,GA.GeologicProvince.468269
,0,124.32920595170351,-25.212737199121023,GA.GeologicProvince.468269
,0,132.0461649599698,-23.54730080821768,GA.GeologicProvince.22078
,0,131.0150145365475,-24.67900624810167,GA.GeologicProvince.467256
Ridgeway,1,148.9804785048816,-33.43439657317045,
,0,131.06400601219798,-13.561146570283114,GA.GeologicProvince.557149
,0,135.46554039051227,-23.403688816316546,GA.GeologicProvince.468269
,0,135.64582294681026,-30.59522755261761,GA.GeologicProvince.513114
,0,129.43499934873853,-18.458466333829055,GA.GeologicProvince.468269
Dimbulah,1,145.07907956012176,-17.233745173627412,
,0,126.2354832988262,-19.84548048621283,GA.GeologicProvince.576194
Greens Creek,1,147.43485774256547,-34.34184141445577,
,0,141.81482706789058,-28.79774836391041,GA.GeologicProvince.529801
,0,127.64611353242584,-24.762641426095502,GA.GeologicProvince.466901
,0,135.62843245736107,-23.283509000528035,GA.GeologicProvince.467256
,0,125.1893751727422,-24.04930958625309,GA.GeologicProvince.466191
,0,125.79389243684034,-25.27437543234664,GA.GeologicProvince.468269
Netley Hill,1,140.0795313817339,-32.829379654801755,
,0,141.75009382142017,-31.54429464889661,GA.GeologicProvince.20331
,0,138.20917866033454,-25.1499179458058,GA.GeologicProvince.529801
,0,122.2666875478406,-22.884218515934112,GA.GeologicProvince.466901
,0,143.08772253071615,-15.656004609585478,GA.GeologicProvince.20444
,0,126.22701960044944,-20.80517310332936,GA.GeologicProvince.468269
,0,129.3903546219711,-22.07126179032028,GA.GeologicProvince.364771
,0,133.22133016028238,-15.582075655148817,GA.GeologicProvince.557149
Endeavour E-28,1,148.04624798534317,-32.93097312586731,
,0,133.12137606718815,-24.295951591904448,GA.GeologicProvince.467256
,0,132.83790232381804,-24.189883388179947,GA.GeologicProvince.22078
,0,131.10872982918772,-22.28284384516442,GA.GeologicProvince.364771
,0,146.77507635197716,-27.25256486641777,GA.GeologicProvince.20489
,0,127.8261459993405,-22.111790952801154,GA.GeologicProvince.467255
Endeavour E-37,1,147.9770625974312,-32.920963092331355,
,0,141.90907926827526,-30.619460496454845,GA.GeologicProvince.529302
Calliope,1,151.2354145843652,-24.07535454871947,
Mount Vista,1,147.83505103719258,-20.555471497586552,
,0,132.35608193809753,-15.728477624070797,GA.GeologicProvince.468269
,0,146.0125040435083,-24.033020201857056,GA.GeologicProvince.20489
Thursdays Gossan-Junction Reef (Victor 1 and Victor 2),1,142.57732868794605,-37.60519661496955,
,0,143.61578625289263,-15.686236902291238,GA.GeologicProvince.20437
,0,146.26843264989208,-34.04028227355862,GA.GeologicProvince.559178
,0,124.5935762100252,-27.979085026541945,GA.GeologicProvince.22115
,0,135.95912164012006,-25.153839765359614,GA.GeologicProvince.466901
,0,129.23691097551907,-22.100282288572085,GA.GeologicProvince.467256
Mount Leslie,1,148.14586960856374,-20.935292449753614,
,0,144.22386364948625,-22.468591649875567,GA.GeologicProvince.20489
Bodangora,1,148.99322711941048,-32.45200776164298,
Dimbulah,1,145.09857089114658,-17.26517521613011,
,0,125.97888594151787,-23.343611868953754,GA.GeologicProvince.466901
,0,146.33967602135027,-31.46505405812808,GA.GeologicProvince.559178
,0,130.07990300643857,-23.93346945741296,GA.GeologicProvince.364772
,0,140.49366002392551,-22.330256593846315,GA.GeologicProvince.529302
,0,129.5696206436803,-16.761079784821604,GA.GeologicProvince.569185
,0,148.4118638624104,-25.71154798239851,GA.GeologicProvince.20489
,0,126.46117735906688,-27.180294241119068,GA.GeologicProvince.464632
Bank,1,146.73466677323157,-20.094945280772222,
,0,144.79770805670546,-33.38816428692448,GA.GeologicProvince.559207
,0,142.16557174627758,-21.139952008059545,GA.GeologicProvince.529727
,0,136.71556794751578,-21.821712224958095,GA.GeologicProvince.529556
Ridgeway,1,148.97989431271196,-33.4346507171239,
Veedas,1,147.9530316891594,-32.915895939143645,
,0,146.62384450008145,-35.87270885117588,GA.GeologicProvince.559178
Yeppoon,1,150.6962481605398,-22.97889302485137,
,0,131.70585881851355,-23.16021212981417,GA.GeologicProvince.467256
,0,141.6903229142031,-30.301213665434283,GA.GeologicProvince.529302
,0,126.21018375671576,-23.50450510106598,GA.GeologicProvince.466902
,0,146.20789255988882,-32.72796353435578,GA.GeologicProvince.549130
,0,133.47261720515274,-22.191312071857983,GA.GeologicProvince.576258
,0,140.09319935980295,-28.46858756470753,GA.GeologicProvince.529551
,0,145.86386558418408,-33.70086404061442,GA.GeologicProvince.547727
Frogmore,1,148.8364240516174,-34.283504779204875,
,0,144.51419772917322,-29.340770288146505,GA.GeologicProvince.529302
,0,144.72991757419334,-26.357012557565916,GA.GeologicProvince.529801
,0,144.86689635094336,-22.130429262932108,GA.GeologicProvince.550790
Kiwi Carpet,1,150.87532777769442,-24.666302298268658,
,0,128.2970045523627,-25.91782392927907,GA.GeologicProvince.466901
,0,139.47398038454497,-18.09983423835124,GA.GeologicProvince.551269
,0,137.8896817085107,-26.257922576896547,GA.GeologicProvince.529302
Yeppoon,1,150.7134271892869,-23.00226668316444,
,0,133.3428329335011,-28.812851140849087,GA.GeologicProvince.529302
,0,141.92265877012093,-21.984116749064643,GA.GeologicProvince.550790
,0,132.136687263751,-25.485137758952806,GA.GeologicProvince.466901
,0,136.93736525514274,-24.957932958491995,GA.GeologicProvince.529302
Chinaman Creek,1,151.6170771688693,-25.20304982536969,
,0,132.58464634241247,-21.422563940102734,GA.GeologicProvince.468269
,0,144.67024486695647,-26.807625543203507,GA.GeologicProvince.22077
,0,127.75784797152508,-19.10313446700358,GA.GeologicProvince.468269
,0,136.70902822020557,-26.90287630030599,GA.GeologicProvince.529302
,0,138.73739773355217,-24.768644345952907,GA.GeologicProvince.467256
,0,129.21533730751003,-15.41867649315914,GA.GeologicProvince.429252
Yeppoon,1,150.69735247592354,-22.99330640340956,
,0,126.5621235023358,-17.8125342305059,GA.GeologicProvince.467107
Mandamah,1,147.34035390063173,-34.153867301555735,
,0,128.15677186067865,-23.372051488251063,GA.GeologicProvince.364772
,0,148.91246173072426,-31.714688748665523,GA.GeologicProvince.530016
,0,136.04321252960332,-19.39220771711165,GA.GeologicProvince.468265
,0,125.25827050244108,-22.74481108804522,GA.GeologicProvince.468269
,0,143.1304989549335,-24.30036681989447,GA.GeologicProvince.20489
,0,129.7279966333463,-19.191113246082143,GA.GeologicProvince.467208
,0,149.041443712226,-30.108751963996628,GA.GeologicProvince.27354
,0,137.5589285044811,-22.496061871227838,GA.GeologicProvince.468269
,0,137.87018794929395,-24.48797874066584,GA.GeologicProvince.512258
,0,141.4709865757232,-19.28155285781563,GA.GeologicProvince.559204
,0,133.13419956880676,-19.045229270370275,GA.GeologicProvince.468265
,0,133.15762462654618,-23.29626700152099,GA.GeologicProvince.364771
,0,130.683273096111,-18.59786979933432,GA.GeologicProvince.22109
,0,135.5893684358995,-21.12317180662426,GA.GeologicProvince.468041
,0,139.02565752794325,-28.292910475563858,GA.GeologicProvince.529302
,0,130.29187191963192,-21.059532801855827,GA.GeologicProvince.468269
,0,124.76353192768678,-21.591724595197267,GA.GeologicProvince.468269
,0,141.64237260419495,-24.937972920344222,GA.GeologicProvince.529302
,0,131.43601914329423,-18.50984871507297,GA.GeologicProvince.468269
Ben Mohr,1,148.86270268760708,-21.27786030311185,
,0,137.91501639537913,-28.20873578291969,GA.GeologicProvince.20489
,0,135.66054421158782,-30.179952371854053,GA.GeologicProvince.40671
,0,124.90502013405052,-25.50713484221519,GA.GeologicProvince.468269
,0,143.49982213251104,-30.368822110529997,GA.GeologicProvince.529302
Moonmera,1,150.41048250203997,-23.577511359922852,
,0,136.94399314386325,-19.04626213272992,GA.GeologicProvince.468269
,0,140.92660536939286,-27.667058055427717,GA.GeologicProvince.529801
Cadia Hill-Cadia Quarry,1,148.9759276738604,-33.468385201974016,
,0,138.053978168537,-22.970793241725723,GA.GeologicProvince.529556
,0,138.61117637146177,-25.37908810629209,GA.GeologicProvince.529302
,0,133.63675309792643,-14.920699161947,GA.GeologicProvince.468269
,0,123.5710899141188,-20.475837539958228,GA.GeologicProvince.468269
,0,144.85142105580627,-25.324764407255618,GA.GeologicProvince.22077
,0,127.48509479030898,-20.29705769067731,GA.GeologicProvince.468269
Estoril,1,147.40530944839472,-34.265530956192016,
,0,137.9482069198965,-20.898629302069537,GA.GeologicProvince.551269
,0,138.82766065340311,-28.63760600232037,GA.GeologicProvince.529302
,0,127.3124232425685,-24.388434004728264,GA.GeologicProvince.467256
Tartana project,1,144.2574255381446,-16.917491224123207,
,0,123.00144917330036,-24.16581540512597,GA.GeologicProvince.22115
,0,138.725921173942,-26.612319879365973,GA.GeologicProvince.529302
,0,123.6246821930507,-24.06162519857008,GA.GeologicProvince.468269
,0,143.3487003451963,-19.70115618631812,GA.GeologicProvince.20437
,0,131.77749322502856,-18.73849050709909,GA.GeologicProvince.468269
,0,129.2902801286633,-27.172358912189267,GA.GeologicProvince.576247
,0,138.0527586136843,-22.99745021756401,GA.GeologicProvince.529556
,0,130.7956796929926,-23.334596639362573,GA.GeologicProvince.466901
,0,146.80663768712918,-24.777720161612557,GA.GeologicProvince.550790
,0,125.5068892822783,-15.47088836260513,GA.GeologicProvince.467107
Eurowie,1,147.3887323302174,-33.83157637730889,
,0,122.23660783785296,-24.222310040907203,GA.GeologicProvince.466901
Endeavour E-37,1,148.01507270067154,-32.914913320693,
,0,140.61634157585553,-21.139516442793543,GA.GeologicProvince.559191
,0,145.3399372922624,-23.10054920812277,GA.GeologicProvince.550790
Mt. Robin,1,146.93983990446063,-20.573087550313627,
,0,126.8219216485638,-15.884812095440353,GA.GeologicProvince.468269
,0,138.9612106456182,-19.84938935239144,GA.GeologicProvince.529556
,0,139.4004536002283,-22.40912915372107,GA.GeologicProvince.559196
,0,137.1914090837218,-22.930247632902887,GA.GeologicProvince.529556
,0,126.15423503757611,-26.25782975131304,GA.GeologicProvince.468269
Anabama Hill,1,140.21467985693718,-32.68325150148317,
,0,149.5153195532467,-30.560673758043173,GA.GeologicProvince.27354
,0,122.38495666964032,-25.448008712376936,GA.GeologicProvince.466896
,0,147.07709409903435,-35.081063418207506,GA.GeologicProvince.559178
,0,136.78091481814772,-22.334524447353257,GA.GeologicProvince.364771
Ruddygore,1,144.5591596620018,-17.160044548153152,
,0,121.60915548620936,-20.452308664540464,GA.GeologicProvince.468269
,0,132.0804395333205,-26.84650637223157,GA.GeologicProvince.576199
,0,136.36696386107812,-20.83942390466558,GA.GeologicProvince.468041
,0,130.05211063512627,-23.77552921038167,GA.GeologicProvince.467256
Brazen,1,148.01113229955763,-32.93041866221077,
,0,136.65784822316942,-23.57826674503575,GA.GeologicProvince.512258
Cadia Hill-Cadia Quarry,1,148.98860640504157,-33.46297510004478,
,0,143.31669452216448,-28.379170501172645,GA.GeologicProvince.529302
,0,134.6334093203703,-20.75572646216264,GA.GeologicProvince.468265
,0,125.38495718358205,-24.370478835268717,GA.GeologicProvince.466902
,0,123.0151351945746,-24.292888279542336,GA.GeologicProvince.466191
,0,137.81118594111018,-28.764505680513277,GA.GeologicProvince.529551
,0,130.71152007039268,-19.448515937889617,GA.GeologicProvince.468269
,0,142.48402096270698,-30.06978802036583,GA.GeologicProvince.529801
,0,127.51545853146894,-21.746876519153407,GA.GeologicProvince.468269
,0,123.55340383266646,-24.9723751140349,GA.GeologicProvince.576179
,0,136.95164248727292,-25.77508834246622,GA.GeologicProvince.529302
,0,134.0660723701658,-19.74693785504481,GA.GeologicProvince.468269
,0,130.4538435615206,-24.413682250908348,GA.GeologicProvince.466901
,0,127.70500204333132,-24.69449902864754,GA.GeologicProvince.364772
,0,122.08904442151376,-26.04203644850852,GA.GeologicProvince.466901
Sunday Creek,1,148.49886285851517,-37.49340395674848,
,0,131.48878142106332,-18.461307296346227,GA.GeologicProvince.468269
,0,131.52043261728312,-31.080193060169076,GA.GeologicProvince.407427
,0,135.22652209894176,-21.08785872321773,GA.GeologicProvince.468265
,0,143.98555170910964,-29.17740929839529,GA.GeologicProvince.529801
,0,126.16296787407046,-27.55354390012268,GA.GeologicProvince.468269
,0,127.20381007961537,-23.85277555489886,GA.GeologicProvince.364772
,0,132.97921944933108,-23.64593102172149,GA.GeologicProvince.364772
,0,133.04917920441667,-24.13189457730769,GA.GeologicProvince.467256
,0,128.81206376219956,-24.85538480147308,GA.GeologicProvince.466901
,0,133.3485875827762,-25.38818216536949,GA.GeologicProvince.466901
,0,141.1068671509488,-30.36286997127661,GA.GeologicProvince.20331
,0,130.9942778268178,-19.40147959828278,GA.GeologicProvince.468269
,0,144.1967889209124,-22.36032634882621,GA.GeologicProvince.20489
,0,132.47456310493885,-25.284678323704306,GA.GeologicProvince.467256
,0,124.6199881625778,-24.3215876113682,GA.GeologicProvince.466901
Gooleys,1,149.12192230778237,-33.49124394777328,
Yeoval,1,148.6709163235088,-32.72248594826439,
,0,145.37841743269715,-22.00863426573507,GA.GeologicProvince.20489
Hopetoun,1,148.00877018544764,-32.98213512173734,
,0,120.89634078033797,-25.25028158068555,GA.GeologicProvince.464633
,0,137.34393282605726,-26.59346454783998,GA.GeologicProvince.20489
,0,127.83931996898878,-22.301593598193485,GA.GeologicProvince.467256
,0,141.48764143384207,-20.500095678966527,GA.GeologicProvince.559204
,0,116.2812173091676,-23.303034351204747,GA.GeologicProvince.464551
,0,125.49330583928077,-19.501650287513307,GA.GeologicProvince.468269
,0,134.64794082541508,-26.466670812791637,GA.GeologicProvince.529551
,0,116.94614966103184,-23.47262518634236,GA.GeologicProvince.466901
,0,144.5640040509551,-29.29856968559356,GA.GeologicProvince.529302
,0,118.6624784101788,-29.464654589760872,GA.GeologicProvince.464632
,0,138.63426939651504,-25.88843035848613,GA.GeologicProvince.529551
,0,134.11617186570365,-20.97895147067823,GA.GeologicProvince.468269
,0,144.38182123813831,-22.65130674533875,GA.GeologicProvince.20489
,0,125.80413636622644,-23.05007720891771,GA.GeologicProvince.466901
,0,135.51255834976607,-23.27457373681693,GA.GeologicProvince.467256
,0,143.21190502665328,-16.868039509624708,GA.GeologicProvince.20444
,0,133.5142084669606,-25.82693640897307,GA.GeologicProvince.466901
,0,145.6833590176774,-24.98135391472789,GA.GeologicProvince.529302
,0,139.12584228768256,-23.60178271868036,GA.GeologicProvince.529302
,0,140.3994975287581,-26.678545980175727,GA.GeologicProvince.20489
,0,133.53607426774414,-24.363611125488475,GA.GeologicProvince.364772
,0,122.07179938887586,-23.390979674890907,GA.GeologicProvince.466901
,0,127.62138750612051,-15.919095044463605,GA.GeologicProvince.467107
,0,114.75243716288163,-24.2482438529058,GA.GeologicProvince.466901
,0,136.4143127580163,-25.08716789722637,GA.GeologicProvince.20489
,0,122.71113714250248,-22.244284150832293,GA.GeologicProvince.576229
,0,132.4057603281099,-20.903189823721146,GA.GeologicProvince.467256
Boddington,1,116.40163408683412,-32.749870923705444,
,0,123.42041399812614,-25.596916774686395,GA.GeologicProvince.468269
,0,144.67886096682014,-22.01279264610013,GA.GeologicProvince.20489
,0,137.9571044550877,-26.676208628541943,GA.GeologicProvince.529801
Veedas,1,148.00280067509664,-32.92229489880663,
,0,137.1871689814546,-23.06257823811208,GA.GeologicProvince.529302
,0,139.61943200463068,-21.34326721461627,GA.GeologicProvince.559194
,0,127.11167835153547,-16.993400612787916,GA.GeologicProvince.468269
,0,134.80467963207974,-18.482525277053117,GA.GeologicProvince.468269
,0,132.95786531607993,-21.03484422380998,GA.GeologicProvince.467256
,0,121.92160141230828,-23.85170433025488,GA.GeologicProvince.576145
,0,127.59837333764725,-24.01914991872021,GA.GeologicProvince.467256
,0,144.42323992700955,-20.174649791373344,GA.GeologicProvince.529302
Ferndale,1,149.156950516157,-33.50595077525919,
,0,151.67871180808547,-30.81086534936133,GA.GeologicProvince.40540
,0,143.39290838491092,-29.319222319515887,GA.GeologicProvince.529801
,0,143.41933729629994,-29.63512312013088,GA.GeologicProvince.529801
,0,137.85444484650208,-26.45200661596569,GA.GeologicProvince.529551
,0,132.10907741195274,-27.92894544782067,GA.GeologicProvince.22115
,0,145.0827564144594,-29.53668437365073,GA.GeologicProvince.20489
,0,142.63206956452447,-28.21008561433755,GA.GeologicProvince.529302
,0,140.2066182171671,-24.931316059702453,GA.GeologicProvince.512258
,0,129.89219171178814,-16.935674270727333,GA.GeologicProvince.569185
,0,121.4423579797599,-20.150377855669845,GA.GeologicProvince.468269
,0,118.31113209504804,-29.115125950859756,GA.GeologicProvince.464632
,0,127.12550067818307,-20.287920513118248,GA.GeologicProvince.576225
